Date,Price,Volume
2012-12-02,12.67901,318586.58009
2012-12-03,12.96675,453902.331796
2012-12-04,12.75,0.0
2012-12-05,13.6888,421549.667703
2012-12-06,13.68,641634.975539
2012-12-07,13.69,0.0
2012-12-08,13.53,365629.40444
2012-12-09,13.55,332645.708986
2012-12-10,13.53,0.0
2012-12-11,13.63999,371502.935643
2012-12-12,13.79989,481292.800872
2012-12-13,13.8,481296.666
2012-12-14,13.7722,623933.435799
2012-12-15,13.66548,271442.248372
2012-12-16,13.75,0.0
2012-12-17,13.399,382479.855314
2012-12-18,13.399,358371.292039
2012-12-19,13.4,0.0
2012-12-20,13.6475,392136.452155
2012-12-21,13.58998,255538.450503
2012-12-22,13.63,0.0
2012-12-23,13.45,217806.809791
2012-12-24,13.45,205264.915534
2012-12-25,13.45,0.0
2012-12-26,13.47,261103.300518
2012-12-27,13.6499,295265.031557
2012-12-28,13.51,0.0
2012-12-29,13.56998,91013.4353746
2012-12-30,13.59,245873.589133
2012-12-31,13.57,0.0
2013-01-01,13.4,185387.359079
2013-01-02,13.464,289720.324444
2013-01-03,13.42,0.0
2013-01-04,13.548,330088.300961
2013-01-05,13.52999,221086.872899
2013-01-06,13.54,0.0
2013-01-07,13.83,642299.332015
2013-01-08,13.87998,413792.028281
2013-01-09,13.84,0.0
2013-01-10,14.29999,525216.270545
2013-01-11,14.34999,635707.836607
2013-01-12,14.31,0.0
2013-01-13,14.3,321845.760168
2013-01-14,14.47899,729209.732247
2013-01-15,14.34,0.0
2013-01-16,15.39,817603.172092
2013-01-17,15.985,1083797.5313
2013-01-18,15.53,0.0
2013-01-19,15.89,436124.63056
2013-01-20,16.98,937247.655082
2013-01-21,16.15,0.0
2013-01-22,17.5889,930942.435008
2013-01-23,19.18999,1933937.43764
2013-01-24,17.97,0.0
2013-01-25,17.61926,620998.956208
2013-01-26,17.99999,586354.508299
2013-01-27,17.71,0.0
2013-01-28,19.8,1886961.87577
2013-01-29,19.7,985244.232915
2013-01-30,19.78,0.0
2013-01-31,21.3,1100175.27516
2013-02-01,21.1,1940971.18847
2013-02-02,21.25,0.0
2013-02-03,21.05,933639.857834
2013-02-04,20.79,775701.455689
2013-02-05,20.99,0.0
2013-02-06,22.15,1206092.74153
2013-02-07,22.15,1206092.74153
2013-02-08,22.15,1206092.751
2013-02-09,23.61458,1258169.45211
2013-02-10,24.1955,751784.868632
2013-02-11,23.97,1348915.8249
2013-02-12,26.09999,2220697.25163
2013-02-13,26.53092,3899267.07286
2013-02-14,24.3,2173200.759
2013-02-15,27.07009,764706.205193
2013-02-16,25.6083,1537991.91539
2013-02-17,27.39,517118.5437
2013-02-18,28.78999,2571787.89393
2013-02-19,29.81231,1461527.9526
2013-02-20,29.48,2938056.6908
2013-02-21,30.901,1711160.76818
2013-02-22,29.27998,2413130.02195
2013-02-23,30.52,2043434.2488
2013-02-24,30.25001,867820.909672
2013-02-25,31.179,1311639.59169
2013-02-26,30.4,813827.456
2013-02-27,33.50001,3268705.11969
2013-02-28,34.87799,2266380.42287
2013-03-01,33.36,4230277.5168
2013-03-02,34.10007,387798.656125
2013-03-03,36.35,1487782.64641
2013-03-04,34.25,429441.2275
2013-03-05,47.5,5075535.41732
2013-03-06,42.49271,7412289.28992
2013-03-07,42.0,5310771.9
2013-03-08,46.01112,2242168.31805
2013-03-09,46.5,1373787.19226
2013-03-10,46.93,2105337.5239
2013-03-11,45.01771,7709790.44815
2013-03-12,46.79999,2811125.16038
2013-03-13,44.32,8158211.5344
2013-03-14,47.25005,862012.776554
2013-03-15,47.11,933449.069241
2013-03-16,46.9,954491.447
2013-03-17,47.65,902913.046981
2013-03-18,57.76,8356380.37053
2013-03-19,52.12,3375507.498
2013-03-20,73.8,7188542.11769
2013-03-21,71.5,4745058.65584
2013-03-22,70.25,6772093.6775
2013-03-23,70.1,3429027.0366
2013-03-24,73.88798,5786993.34377
2013-03-25,71.93,3051700.0221
2013-03-26,88.9,6389386.81038
2013-03-27,93.56701,5920328.80281
2013-03-28,88.8,6407562.912
2013-03-29,90.99999,4521524.95383
2013-03-30,92.50001,1725894.6495
2013-03-31,92.5,3449440.625
2013-04-01,108.73,8000595.47089
2013-04-02,138.79,17880111.1248
2013-04-03,117.34,9529646.0664
2013-04-04,143.8,9283812.07017
2013-04-05,142.49765,4643979.47591
2013-04-06,142.1,9742177.06
2013-04-07,184.0,18309092.0797
2013-04-08,237.99,25430811.2754
2013-04-09,186.96,21337456.8816
2013-04-10,123.40098,29346237.8449
2013-04-11,76.488,31760658.9344
2013-04-12,124.9,15108183.776
2013-04-13,91.0,25602974.7685
2013-04-14,91.0,25602974.7685
2013-04-15,100.0,28526787.0
2013-04-16,85.59999,27350449.773
2013-04-17,96.5,14647188.4457
2013-04-18,93.9,30731043.624
2013-04-19,123.86,6680545.51208
2013-04-20,125.0,12799768.4921
2013-04-21,127.5,9465886.875
2013-04-22,136.08099,12551729.743
2013-04-23,153.20019,33655839.3436
2013-04-24,142.5,16598713.5
2013-04-25,135.601,32935614.4881
2013-04-26,128.00001,6037557.54177
2013-04-27,137.0,17667770.71
2013-04-28,141.50002,9777728.43625
2013-04-29,139.109,7055592.91411
2013-04-30,144.54,10137883.833
2013-05-01,105.00003,30499232.3592
2013-05-02,93.15,24562503.6727
2013-05-03,103.3,24112587.636
2013-05-04,117.89001,10847146.7046
2013-05-05,120.94999,12440874.3704
2013-05-06,115.98,9750629.967
2013-05-07,113.95001,9983220.03191
2013-05-08,109.56154,6429884.36065
2013-05-09,113.35,7109505.8285
2013-05-10,115.4,3080022.31514
2013-05-11,114.32,2987755.49073
2013-05-12,115.68,3248609.0496
2013-05-13,119.0,3016444.63201
2013-05-14,114.98499,19896442.9489
2013-05-15,112.0,9642025.12
2013-05-16,124.49,9881054.59942
2013-05-17,123.74995,4669566.86334
2013-05-18,123.32,10297629.4224
2013-05-19,122.65001,1983151.42975
2013-05-20,122.5,1779133.8849
2013-05-21,122.02,2103682.1494
2013-05-22,125.67,2969063.3073
2013-05-23,131.5,4850475.80115
2013-05-24,126.7,2797850.216
2013-05-25,134.04701,3067074.3832
2013-05-26,132.60997,2246642.66472
2013-05-27,133.5,3113915.535
2013-05-28,129.97994,1618565.51387
2013-05-29,130.99589,2792371.23183
2013-05-30,132.3,2538895.212
2013-05-31,129.19945,1577293.26163
2013-06-01,120.60293,11628005.8376
2013-06-02,129.3,818734.065
2013-06-03,120.56663,2955801.57582
2013-06-04,122.4051,1779222.8639
2013-06-05,121.42,2722441.5998
2013-06-06,110.29501,7662141.61041
2013-06-07,107.8,2521636.93457
2013-06-08,111.5,7339966.95
2013-06-09,104.96851,8842004.389
2013-06-10,108.0,1603831.4172
2013-06-11,106.1,6803929.872
2013-06-12,109.0,1087043.74903
2013-06-13,100.0,5432334.34644
2013-06-14,103.9,3144556.358
2013-06-15,100.0,1265613.59536
2013-06-16,100.52521,1345147.55816
2013-06-17,99.9,860747.391
2013-06-18,107.835,2853373.54561
2013-06-19,111.97,4122616.9296
2013-06-20,107.68,1876004.1904
2013-06-21,109.09,938452.83586
2013-06-22,107.68389,1154882.48106
2013-06-23,108.35,779442.8125
2013-06-24,103.86665,9346237.41777
2013-06-25,104.40565,1912907.61399
2013-06-26,103.89,9714068.226
2013-06-27,96.63498,3870268.17574
2013-06-28,95.85301,3298354.37503
2013-06-29,94.65,4492672.9905
2013-06-30,90.998,3447066.13603
2013-07-01,89.55,3523000.56366
2013-07-02,87.0,4571517.66
2013-07-03,79.8,7595580.48181
2013-07-04,67.85844,3952252.56831
2013-07-05,80.04,5115546.0948
2013-07-06,70.942,2220238.98174
2013-07-07,77.64,5452234.26753
2013-07-08,75.0,3120555.75
2013-07-09,78.58899,1867056.47291
2013-07-10,87.15,6439647.31053
2013-07-11,87.9,5225816.736
2013-07-12,95.995,3785155.40561
2013-07-13,94.75,1661401.50583
2013-07-14,98.0,3355722.86
2013-07-15,97.01,1786082.59685
2013-07-16,97.97,1550144.17905
2013-07-17,97.05,1531533.4335
2013-07-18,93.41082,2080220.95898
2013-07-19,91.8775,1310049.7982
2013-07-20,92.0,2468011.32
2013-07-21,91.788,693136.370917
2013-07-22,95.396,2348345.51174
2013-07-23,91.99,758948.7766
2013-07-24,96.2,2223482.50136
2013-07-25,96.39475,1117117.72227
2013-07-26,97.0,2101653.41
2013-07-27,99.00001,3179627.37552
2013-07-28,101.04202,3138902.23092
2013-07-29,98.7,4147378.935
2013-07-30,104.95555,5807821.22601
2013-07-31,104.19,1611370.63666
2013-08-01,106.2,4759776.738
2013-08-02,103.80001,847828.085755
2013-08-03,104.67459,542437.000041
2013-08-04,104.95,875589.454
2013-08-05,106.88378,1133582.42176
2013-08-06,105.6,931663.625241
2013-08-07,106.56,1302961.3344
2013-08-08,102.3,1338741.04314
2013-08-09,102.61802,510114.187395
2013-08-10,102.8,1128720.356
2013-08-11,104.99498,820406.742112
2013-08-12,107.29884,2483614.52471
2013-08-13,106.64,2036034.864
2013-08-14,98.28,1071052.50588
2013-08-15,98.51,808676.273788
2013-08-16,98.08,935028.0256
2013-08-17,99.02,494040.7063
2013-08-18,102.07,1879331.07289
2013-08-19,99.3,274252.698
2013-08-20,109.75,2178352.13823
2013-08-21,111.01,1576756.03376
2013-08-22,110.43,2642284.0089
2013-08-23,108.79,483357.366862
2013-08-24,112.9,927782.878554
2013-08-25,109.04,471837.888
2013-08-26,117.52,2393060.75745
2013-08-27,119.25,1313735.33897
2013-08-28,117.72,2186360.586
2013-08-29,124.79,1673618.20412
2013-08-30,132.75,2420599.19249
2013-08-31,124.84,2168732.964
2013-09-01,131.03,1084020.80584
2013-09-02,130.45,1577335.62095
2013-09-03,130.09,1165618.1081
2013-09-04,124.51,3558189.52271
2013-09-05,122.44,1671586.6833
2013-09-06,122.63,2359078.6831
2013-09-07,118.51,630089.545296
2013-09-08,121.66,2081076.57097
2013-09-09,118.18,644605.7192
2013-09-10,124.1,1793640.21043
2013-09-11,128.45,2101228.44006
2013-09-12,126.54,2334960.369
2013-09-13,124.32,1014870.3305
2013-09-14,125.46,842965.754458
2013-09-15,124.05,1084304.9235
2013-09-16,127.56,972721.506979
2013-09-17,127.23,1290734.81278
2013-09-18,139.15,1146911.8705
2013-09-19,123.98,1354933.8525
2013-09-20,123.5,636144.729908
2013-09-21,123.04,1291997.5152
2013-09-22,123.02,915463.099011
2013-09-23,122.59,827226.364047
2013-09-24,122.65,942716.1095
2013-09-25,123.85,958266.789783
2013-09-26,125.6,1434695.69236
2013-09-27,124.65,976549.2345
2013-09-28,128.1,658253.627127
2013-09-29,125.8,1537778.5039
2013-09-30,127.01,856731.9839
2013-10-01,104.47,3104396.21312
2013-10-02,116.95,6188639.16594
2013-10-03,103.85,6292503.0855
2013-10-04,121.51,489851.782103
2013-10-05,121.6,459914.165312
2013-10-06,121.2,356647.968
2013-10-07,123.84,1596909.12498
2013-10-08,126.08,2490305.30906
2013-10-09,124.12,1648226.716
2013-10-10,126.84,992198.89365
2013-10-11,127.53,876363.146946
2013-10-12,127.41,999339.0609
2013-10-13,135.69,3557089.21856
2013-10-14,139.24,1768501.45934
2013-10-15,135.17,2871306.8223
2013-10-16,143.33,2913283.14301
2013-10-17,150.59,3425207.87897
2013-10-18,143.94,2455437.9144
2013-10-19,165.71,1268467.9714
2013-10-20,177.07,4684998.81486
2013-10-21,186.12,2079827.7192
2013-10-22,199.95,4871058.71447
2013-10-23,195.78,10689265.3273
2013-10-24,203.7,4910689.602
2013-10-25,179.71,2772752.64286
2013-10-26,189.06,1077352.42452
2013-10-27,179.56,1734472.3892
2013-10-28,202.09,2939387.24423
2013-10-29,203.39,4753775.27892
2013-10-30,216.0,1933511.04
2013-10-31,203.24,1585174.84615
2013-11-01,204.15,1425709.17887
2013-11-02,203.0,1007872.67
2013-11-03,225.1,5415906.61934
2013-11-04,246.63,8262453.12977
2013-11-05,229.95,6524796.7575
2013-11-06,292.32,13309556.2116
2013-11-07,325.56,14089013.9337
2013-11-08,291.02,14459640.0914
2013-11-09,296.91,20053910.8409
2013-11-10,339.38,11509222.6051
2013-11-11,328.0,22181780.64
2013-11-12,391.64,13932937.4012
2013-11-13,416.5,13310930.6322
2013-11-14,393.0,15231842.91
2013-11-15,433.53,13206368.4702
2013-11-16,463.0,9467000.46135
2013-11-17,437.24,7864793.2864
2013-11-18,559.99,51468001.2852
2013-11-19,595.0,29401413.7641
2013-11-20,547.0,39187621.53
2013-11-21,761.0,20545165.6326
2013-11-22,837.99,17943616.9462
2013-11-23,795.0,19979749.2
2013-11-24,814.0,10870023.1517
2013-11-25,844.9,27112782.8655
2013-11-26,814.56,18763528.0752
2013-11-27,1009.0,41250395.8812
2013-11-28,1083.9,25685288.7203
2013-11-29,1014.1,37478428.353
2013-11-30,970.0,26557474.5699
2013-12-01,992.27,62569704.1613
2013-12-02,955.01,58711378.9724
2013-12-03,1151.0,14221497.1382
2013-12-04,1028.34,56082558.2788
2013-12-05,1136.9,16426078.997
2013-12-06,727.29,71950734.3038
2013-12-07,722.99,19251155.3373
2013-12-08,705.91,56810719.117
2013-12-09,936.98,18923485.8446
2013-12-10,886.2,30884927.5888
2013-12-11,978.76,22555749.3148
2013-12-12,874.0,13658135.9123
2013-12-13,864.7,7165449.73387
2013-12-14,885.0,13072901.4
2013-12-15,709.0,18628897.8591
2013-12-16,702.05,49864735.0759
2013-12-17,690.0,40515364.8
2013-12-18,653.0,42939133.9339
2013-12-19,660.0,20692457.0756
2013-12-20,685.3,38897908.973
2013-12-21,637.0,11309057.6955
2013-12-22,639.9,7094014.16869
2013-12-23,614.11,10855499.648
2013-12-24,658.07,3671203.11505
2013-12-25,734.42,14586203.7083
2013-12-26,679.02,4517004.0048
2013-12-27,701.61,8684724.90288
2013-12-28,714.79,5709053.23116
2013-12-29,715.0,9571647.8
2013-12-30,731.0,5888482.5625
2013-12-31,746.9,6136683.50782
2014-01-01,732.0,5801531.88
2014-01-02,806.21,15945573.4398
2014-01-03,822.38,10067025.947
2014-01-04,807.39,11996329.8024
2014-01-05,934.21,26853239.5657
2014-01-06,867.38,19755518.7575
2014-01-07,915.69,23700401.3664
2014-01-08,809.17,13678077.9012
2014-01-09,827.46,15341573.7808
2014-01-10,826.28,20915435.5956
2014-01-11,851.0,11171979.1911
2014-01-12,807.83,13419687.1286
2014-01-13,844.04,10317975.4204
2014-01-14,847.7,10885454.7419
2014-01-15,830.9,6073510.13809
2014-01-16,841.83,10334044.1127
2014-01-17,801.53,8248056.82498
2014-01-18,833.0,6486746.49701
2014-01-19,811.2,4483770.096
2014-01-20,822.56,6338548.32152
2014-01-21,813.05,6932278.28644
2014-01-22,824.78,6349164.6878
2014-01-23,789.1,11907988.6782
2014-01-24,806.0,6997182.45858
2014-01-25,780.02,12279425.849
2014-01-26,777.0,11258300.0426
2014-01-27,800.2,23185647.7315
2014-01-28,747.57,18826062.7857
2014-01-29,799.37,10211352.2942
2014-01-30,802.5,6958858.42833
2014-01-31,800.0,10507896.0
2014-02-01,819.57,3673585.2792
2014-02-02,813.8,4536817.25875
2014-02-03,814.34,3317735.1676
2014-02-04,800.0,4349131.19077
2014-02-05,778.0,15753523.0392
2014-02-06,781.0,6591101.11
2014-02-07,707.0,8449899.91139
2014-02-08,710.0,12373413.3157
2014-02-09,680.8,9466292.528
2014-02-10,670.0,17486897.8311
2014-02-11,667.01,23622517.1702
2014-02-12,675.1,27029485.025
2014-02-13,672.1,51070232.986
2014-02-14,651.42,14306450.6178
2014-02-15,670.29,46055404.7043
2014-02-16,642.0,18743382.2611
2014-02-17,626.77,10145711.0721
2014-02-18,629.96,12629318.3876
2014-02-19,582.7,17953764.6632
2014-02-20,566.16,21045093.3134
2014-02-21,563.0,19683088.04
2014-02-22,626.77,11013569.0711
2014-02-23,545.0,25554791.2104
2014-02-24,611.05,12599747.1215
2014-02-25,585.38,29824414.5598
2014-02-26,585.17,14560568.0035
2014-02-27,585.21,28862469.4185
2014-02-28,571.5,12629466.5456
2014-03-01,559.88,2667620.87528
2014-03-02,567.48,8103483.8796
2014-03-03,677.61,27726273.4628
2014-03-04,664.85,10069481.6693
2014-03-05,673.28,18874058.24
2014-03-06,621.3,11533475.2123
2014-03-07,609.0,7378972.86238
2014-03-08,631.99,13570695.9904
2014-03-09,621.99,6763274.88417
2014-03-10,622.9,5391617.99061
2014-03-11,629.33,8456225.3971
2014-03-12,642.61,4786086.21641
2014-03-13,636.47,5350789.63545
2014-03-14,641.01,4313170.3971
2014-03-15,634.94,2073449.09781
2014-03-16,624.7,4399818.74931
2014-03-17,634.99,2090545.8275
2014-03-18,608.41,4424994.8337
2014-03-19,590.0,6173088.60368
2014-03-20,611.2,4331268.8
2014-03-21,557.0,7773411.46318
2014-03-22,567.13,3768574.27643
2014-03-23,563.01,7669603.725
2014-03-24,580.02,7230990.78936
2014-03-25,585.7,6384680.23308
2014-03-26,585.79,4709236.1048
2014-03-27,503.0,21660004.8214
2014-03-28,499.94,6383424.66542
2014-03-29,499.6,17766055.776
2014-03-30,457.0,9899400.51464
2014-03-31,479.51,11933723.0391
2014-04-01,457.49,9510860.2578
2014-04-02,446.31,13651170.1497
2014-04-03,446.01,7827738.07648
2014-04-04,448.72,12067476.3192
2014-04-05,459.67,2858575.74569
2014-04-06,447.74,3185471.98925
2014-04-07,458.0,2459524.12
2014-04-08,443.1,3635252.10153
2014-04-09,401.0,14696324.8165
2014-04-10,441.93,3539452.7244
2014-04-11,424.98,5630343.87206
2014-04-12,405.0,3924022.19855
2014-04-13,423.37,4624978.554
2014-04-14,489.91,14255961.1123
2014-04-15,511.5,17293604.9893
2014-04-16,523.0,17021803.81
2014-04-17,479.98,5910268.09861
2014-04-18,499.9,4766233.24969
2014-04-19,482.11,5372537.418
2014-04-20,496.5,4077741.38323
2014-04-21,493.33,3319630.72023
2014-04-22,498.38,4176593.8492
2014-04-23,491.6,2950180.15545
2014-04-24,459.15,14864619.0544
2014-04-25,502.15,3993448.305
2014-04-26,440.1,3004849.99037
2014-04-27,447.0,7435225.80719
2014-04-28,438.8,3607646.856
2014-04-29,449.0,6613111.09721
2014-04-30,460.01,4875835.14374
2014-05-01,452.03,4861252.6681
2014-05-02,434.5,3330775.1949
2014-05-03,436.21,2183121.32116
2014-05-04,440.0,3269631.2
2014-05-05,430.33,3589800.16927
2014-05-06,446.65,4859661.74835
2014-05-07,428.01,3441714.012
2014-05-08,452.02,3479164.12754
2014-05-09,452.42,1987268.04243
2014-05-10,449.0,4082047.58
2014-05-11,441.5,2146397.56703
2014-05-12,438.95,2631621.40245
2014-05-13,442.45,2031951.625
2014-05-14,448.99,2812034.16881
2014-05-15,449.51,1673318.64424
2014-05-16,446.53,2454588.8059
2014-05-17,447.14,1040708.52633
2014-05-18,446.42,1830522.70062
2014-05-19,446.89,1116943.4593
2014-05-20,494.87,5867533.83487
2014-05-21,523.84,8273162.57552
2014-05-22,493.97,3521976.4618
2014-05-23,521.52,4227327.36092
2014-05-24,575.0,11020114.3446
2014-05-25,527.91,2968812.7461
2014-05-26,581.87,11110797.8591
2014-05-27,574.33,5211005.77788
2014-05-28,572.7,11364807.702
2014-05-29,609.03,10417485.6296
2014-05-30,620.45,8690735.14155
2014-05-31,621.3,13980467.748
2014-06-01,631.49,13128228.4851
2014-06-02,673.9,15062190.4919
2014-06-03,662.0,13311959.4
2014-06-04,658.72,7171685.02365
2014-06-05,655.75,3423735.08983
2014-06-06,661.48,7112332.182
2014-06-07,652.0,1650470.75985
2014-06-08,650.93,3773083.5432
2014-06-09,657.11,1707138.9245
2014-06-10,639.99,4917376.85601
2014-06-11,617.0,5290172.33935
2014-06-12,624.97,6450427.8646
2014-06-13,557.92,8696987.11546
2014-06-14,560.49,3812291.51055
2014-06-15,572.28,9358300.2648
2014-06-16,597.65,3078078.83339
2014-06-17,604.6,5370642.47576
2014-06-18,608.0,3965892.8
2014-06-19,593.33,4531653.29796
2014-06-20,590.99,2181393.92394
2014-06-21,593.48,4253524.5732
2014-06-22,591.5,2906661.94415
2014-06-23,585.54,2312887.33764
2014-06-24,588.25,3115477.885
2014-06-25,569.0,3089629.11109
2014-06-26,588.97,4008598.56359
2014-06-27,577.34,2689215.0796
2014-06-28,596.0,986521.497695
2014-06-29,620.0,7341093.03142
2014-06-30,599.99,1005979.2334
2014-07-01,654.0,4473747.88999
2014-07-02,644.04,2873518.20482
2014-07-03,650.49,3432108.8331
2014-07-04,632.78,1483175.51813
2014-07-05,634.49,2033092.69148
2014-07-06,631.0,1153436.45
2014-07-07,623.7,1898911.71562
2014-07-08,624.84,1504875.44234
2014-07-09,624.97,1672213.4799
2014-07-10,630.31,3164691.20355
2014-07-11,631.98,3241515.39792
2014-07-12,634.0,3827432.64
2014-07-13,622.8,2119002.35713
2014-07-14,623.17,2130092.22307
2014-07-15,621.21,2372823.4128
2014-07-16,626.0,4091992.92579
2014-07-17,629.86,2412825.5353
2014-07-18,625.8,3076388.994
2014-07-19,623.77,1011690.67083
2014-07-20,619.14,2279965.49295
2014-07-21,627.0,918987.63
2014-07-22,622.01,1821393.43707
2014-07-23,601.18,6237962.00411
2014-07-24,620.43,2498800.4379
2014-07-25,595.88,2386789.84206
2014-07-26,592.51,2257131.11307
2014-07-27,595.9,2146515.226
2014-07-28,581.5,2815216.59368
2014-07-29,573.48,4145810.97858
2014-07-30,585.5,2393816.75
2014-07-31,601.94,7216949.14115
2014-08-01,591.59,2711525.26632
2014-08-02,595.76,7133219.1656
2014-08-03,593.94,2323087.95911
2014-08-04,580.21,4052712.00992
2014-08-05,588.5,3102683.815
2014-08-06,587.24,3166937.84489
2014-08-07,589.3,2961285.4482
2014-08-08,585.02,2590252.1026
2014-08-09,588.99,1745276.30999
2014-08-10,578.97,2371659.34951
2014-08-11,590.74,1891342.721
2014-08-12,550.14,13355520.1831
2014-08-13,521.66,12855082.6947
2014-08-14,549.98,14029610.3138
2014-08-15,509.0,6187407.02583
2014-08-16,491.88,6020978.09221
2014-08-17,523.88,6616986.8324
2014-08-18,487.5,8989449.07859
2014-08-19,507.3,8069204.96225
2014-08-20,490.0,8730383.9
2014-08-21,518.25,8286029.15529
2014-08-22,503.88,4840024.88406
2014-08-23,515.69,7882218.512
2014-08-24,503.79,2916764.29378
2014-08-25,512.79,3517602.57052
2014-08-26,501.55,2881655.525
2014-08-27,509.39,4062969.75669
2014-08-28,511.99,3752062.19862
2014-08-29,506.61,3601875.5136
2014-08-30,477.98,4680272.99326
2014-08-31,482.59,4469424.45419
2014-09-01,478.87,5403358.3772
2014-09-02,472.76,2489654.96886
2014-09-03,486.0,5008741.25569
2014-09-04,474.5,2251445.56
2014-09-05,481.09,1606067.5125
2014-09-06,480.62,1387220.61562
2014-09-07,479.59,1332257.8569
2014-09-08,466.48,3335590.91601
2014-09-09,485.03,6346407.79646
2014-09-10,473.35,4312800.7205
2014-09-11,470.43,3468571.79262
2014-09-12,479.86,2844690.84922
2014-09-13,474.62,2895656.62
2014-09-14,475.3,2524429.50586
2014-09-15,468.0,2796018.21974
2014-09-16,470.83,2918242.0064
2014-09-17,428.19,6474529.07013
2014-09-18,398.89,13959017.8116
2014-09-19,425.56,9378125.2984
2014-09-20,406.3,5180652.93045
2014-09-21,400.98,4898291.21151
2014-09-22,401.15,5718501.5605
2014-09-23,431.91,12703948.8531
2014-09-24,408.08,6189931.28865
2014-09-25,423.68,6001795.8016
2014-09-26,400.74,2409099.75791
2014-09-27,380.0,3971546.27508
2014-09-28,400.39,2177480.976
2014-09-29,382.67,5461742.9261
2014-09-30,385.27,7052814.38239
2014-10-01,390.18,5593043.0136
2014-10-02,363.75,5568420.73926
2014-10-03,336.0,9352563.97651
2014-10-04,358.9,7318369.379
2014-10-05,331.2,28089071.5319
2014-10-06,330.7,8268087.29187
2014-10-07,327.61,22795539.5213
2014-10-08,378.94,15131487.586
2014-10-09,358.97,11248182.1326
2014-10-10,363.61,17386292.1297
2014-10-11,364.83,3761063.58338
2014-10-12,381.46,8081594.46526
2014-10-13,380.8,5406042.432
2014-10-14,394.0,8751642.32427
2014-10-15,378.02,6974276.30531
2014-10-16,394.84,7556518.9912
2014-10-17,389.68,3032030.32944
2014-10-18,388.99,1463419.63554
2014-10-19,391.0,2762915.48
2014-10-20,387.0,3184745.49403
2014-10-21,385.1,3342809.09884
2014-10-22,385.89,3068666.7402
2014-10-23,358.46,6960388.60476
2014-10-24,348.89,3913031.76149
2014-10-25,358.49,5618226.6008
2014-10-26,356.5,2725857.57438
2014-10-27,354.94,2622826.72902
2014-10-28,350.9,3328191.757
2014-10-29,337.0,3671261.96546
2014-10-30,340.95,4354922.07295
2014-10-31,345.3,4881499.194
2014-11-01,326.41,3637782.51784
2014-11-02,325.81,3473706.22694
2014-11-03,324.36,2717870.8248
2014-11-04,341.99,4919218.31301
2014-11-05,347.96,4520802.11388
2014-11-06,338.63,5183009.8266
2014-11-07,345.84,1077208.90481
2014-11-08,356.34,3014861.33218
2014-11-09,346.94,1291511.9052
2014-11-10,365.04,3730304.51545
2014-11-11,430.07,13701896.4048
2014-11-12,369.41,2780715.3045
2014-11-13,396.56,14005578.1224
2014-11-14,373.14,5008203.5411
2014-11-15,399.11,8710699.4741
2014-11-16,378.48,8319084.81748
2014-11-17,379.91,6157877.81472
2014-11-18,388.87,9453830.2361
2014-11-19,361.7,5695435.05769
2014-11-20,356.9,5580672.78977
2014-11-21,356.47,5841267.1374
2014-11-22,362.99,1909531.38511
2014-11-23,384.0,6048700.44245
2014-11-24,367.12,2920028.4256
2014-11-25,371.44,4289865.23807
2014-11-26,372.62,3447448.61422
2014-11-27,366.86,4775090.1146
2014-11-28,377.22,3675373.63947
2014-11-29,375.96,1378610.32536
2014-11-30,375.59,2726903.5888
2014-12-01,381.93,2688428.19111
2014-12-02,378.25,3147124.92429
2014-12-03,379.62,2491715.5902
2014-12-04,373.98,2895748.42745
2014-12-05,374.05,1743444.3763
2014-12-06,376.0,3282769.52
2014-12-07,367.01,3089535.8233
2014-12-08,350.29,7768458.04875
2014-12-09,362.99,3770700.1911
2014-12-10,356.1,5803133.70167
2014-12-11,355.08,2743962.42529
2014-12-12,348.97,5776249.1516
2014-12-13,353.28,1445863.6775
2014-12-14,352.15,2792637.41903
2014-12-15,357.8,2328483.684
2014-12-16,318.2,7045461.436
2014-12-17,317.7,7102865.20575
2014-12-18,321.34,7564472.136
2014-12-19,325.7,4201699.02725
2014-12-20,326.93,2065043.55872
2014-12-21,331.52,3771988.1472
2014-12-22,336.96,2639069.77984
2014-12-23,327.59,2076350.07563
2014-12-24,336.95,2588032.082
2014-12-25,328.09,1370436.1764
2014-12-26,314.45,2924530.55196
2014-12-27,329.94,2110273.1442
2014-12-28,314.49,1612460.87217
2014-12-29,313.09,2454059.74892
2014-12-30,313.4,2170830.914
2014-12-31,315.7,1546927.09344
2015-01-01,316.15,1016669.63239
2015-01-02,314.81,991953.7176
2015-01-03,270.93,11849100.4031
2015-01-04,276.8,10769340.8267
2015-01-05,263.17,11109155.7345
2015-01-06,276.8,10769340.8267
2015-01-07,276.8,10769340.8267
2015-01-08,297.99,9296662.221
2015-01-09,278.0,10206899.6655
2015-01-10,272.25,2847004.61346
2015-01-11,275.97,8115245.5722
2015-01-12,230.89,10679959.7884
2015-01-13,176.5,20003943.7875
2015-01-14,222.0,13066868.94
2015-01-15,205.35,10063648.1721
2015-01-16,197.12,4567169.46396
2015-01-17,208.13,7250849.5904
2015-01-18,212.39,2677624.61068
2015-01-19,212.99,3255763.95522
2015-01-20,216.01,2815608.2662
2015-01-21,233.9,7856570.19498
2015-01-22,233.03,3662928.21224
2015-01-23,233.51,5933243.9145
2015-01-24,247.11,6624843.33167
2015-01-25,271.47,15302136.4088
2015-01-26,254.32,7333970.8024
2015-01-27,249.25,3953455.43359
