Date,Price,Volume,Daily_Return,Cum_Return
2014-04-26,440.1,3004849.99037,-0.12356865478442691,5723.0169050715085
2014-04-27,447.0,7435225.80719,0.015678254942058656,5812.743823146931
2014-04-28,438.8,3607646.856,-0.01834451901565992,5706.111833550052
2014-04-29,449.0,6613111.09721,0.023245214220601662,5838.751625487634
2014-04-30,460.01,4875835.14374,0.02452115812917599,5981.924577373199
2014-05-01,452.03,4861252.6681,-0.01734744896850071,5878.153446033797
2014-05-02,434.5,3330775.1949,-0.03878061190628934,5650.195058517543
2014-05-03,436.21,2183121.32116,0.003935558112773352,5672.431729518843
2014-05-04,440.0,3269631.2,0.008688475734164758,5721.7165149544735
2014-05-05,430.33,3589800.16927,-0.02197727272727279,5595.968790637178
2014-05-06,446.65,4859661.74835,0.03792438361257644,5808.192457737308
2014-05-07,428.01,3441714.012,-0.041732900481361246,5565.799739921964
2014-05-08,452.02,3479164.12754,0.05609682016775297,5878.023407022092
2014-05-09,452.42,1987268.04243,0.0008849165966109407,5883.224967490233
2014-05-10,449.0,4082047.58,-0.00755934750895193,5838.751625487632
2014-05-11,441.5,2146397.56703,-0.016703786191536785,5741.222366709999
2014-05-12,438.95,2631621.40245,-0.00577576443941108,5708.0624187256035
2014-05-13,442.45,2031951.625,0.007973573299920211,5753.576072821832
2014-05-14,448.99,2812034.16881,0.014781331223867156,5838.621586475928
2014-05-15,449.51,1673318.64424,0.0011581549700439009,5845.383615084511
2014-05-16,446.53,2454588.8059,-0.00662944094680884,5806.6319895968645
2014-05-17,447.14,1040708.52633,0.0013660896244374054,5814.5643693107795
2014-05-18,446.42,1830522.70062,-0.0016102339312071834,5805.201560468127
2014-05-19,446.89,1116943.4593,0.001052820214147987,5811.3133940181915
2014-05-20,494.87,5867533.83487,0.10736422833359449,6435.240572171637
2014-05-21,523.84,8273162.57552,0.05854062683128913,6811.963589076709
2014-05-22,493.97,3521976.4618,-0.057021227855833856,6423.537061118322
2014-05-23,521.52,4227327.36092,0.05577261777030995,6781.794538361494
2014-05-24,575.0,11020114.3446,0.10254640282251892,7477.243172951871
2014-05-25,527.91,2968812.7461,-0.08189565217391315,6864.889466840038
2014-05-26,581.87,11110797.8591,0.10221439260480003,7566.579973992182
2014-05-27,574.33,5211005.77788,-0.012958220908450224,7468.530559167736
2014-05-28,572.7,11364807.702,-0.0028380896000557154,7447.334200260064
2014-05-29,609.03,10417485.6296,0.06343635411210036,7919.765929778917
2014-05-30,620.45,8690735.14155,0.018751128844227916,8068.270481144328
2014-05-31,621.3,13980467.748,0.0013699734063983282,8079.3237971391245
2014-06-01,631.49,13128228.4851,0.01640109447931759,8211.833550065003
2014-06-02,673.9,15062190.4919,0.06715862483966495,8763.328998699591
2014-06-03,662.0,13311959.4,-0.017658406291734652,8608.582574772414
2014-06-04,658.72,7171685.02365,-0.004954682779456099,8565.929778933663
2014-06-05,655.75,3423735.08983,-0.004508744231236372,8527.30819245772
2014-06-06,661.48,7112332.182,0.008738086160884562,8601.820546163832
2014-06-07,652.0,1650470.75985,-0.01433149906270792,8478.543563068903
2014-06-08,650.93,3773083.5432,-0.0016411042944786125,8464.629388816626
2014-06-09,657.11,1707138.9245,0.009494108429477954,8544.993498049396
2014-06-10,639.99,4917376.85601,-0.026053476586872848,8322.366710012986
2014-06-11,617.0,5290172.33935,-0.03592243628806702,8023.407022106615
2014-06-12,624.97,6450427.8646,0.012917341977309649,8127.048114434314
