Date,Price
2011-03-01,-0.010624999999999996
2011-03-02,-0.010317961676142406
2011-03-03,0.010638297872340496
2011-03-04,-0.03273578947368416
2011-03-05,-0.009202297091852163
2011-03-06,0.010494867894271565
2011-03-07,-0.013913043478260945
2011-03-08,-0.025847663139329846
2011-03-09,0.0183864006943133
2011-03-10,0.03655555555555545
2011-03-11,-0.014149426519455499
2011-03-12,0.011199304120909082
2011-03-13,-0.032258064516129115
2011-03-14,-0.0001277777777777267
2011-03-15,0.00012779410702479232
2011-03-16,-0.022222222222222254
2011-03-17,-0.033389772727272726
2011-03-18,0.022786988738762615
2011-03-19,-0.09195402298850575
2011-03-20,-0.0021518987341772045
2011-03-21,0.0021565393885576434
2011-03-22,0.07594936708860756
2011-03-23,0.05882352941176472
2011-03-24,-0.04444444444444451
2011-03-25,0.05232558139534893
2011-03-26,-0.010165745856353547
2011-03-27,0.0046885465505692725
2011-03-28,-0.11111111111111105
2011-03-29,-0.006249999999999978
2011-03-30,0.0062893081761006275
2011-03-31,-3.750000000013465e-05
2011-04-01,-0.0037501406302736795
2011-04-02,0.0038018996950952566
2011-04-03,-0.012499999999999956
2011-04-04,-0.10126582278481022
2011-04-05,0.08450704225352124
2011-04-06,-0.0029870129870129825
2011-04-07,0.04077113455776993
2011-04-08,-0.02377972465581979
2011-04-09,-0.02705256410256418
2011-04-10,0.029122452394851006
2011-04-11,-0.02688860435339313
2011-04-12,0.3157894736842106
2011-04-13,-0.06000000000000005
2011-04-14,0.05319148936170226
2011-04-15,0.10606060606060597
2011-04-16,-0.0091324200913242
2011-04-17,0.004608294930875667
2011-04-18,0.09174311926605494
2011-04-19,0.006638655462184895
2011-04-20,-0.006594874363469394
2011-04-21,0.119327731092437
2011-04-22,0.16291291291291277
2011-04-23,-0.10910264686894777
2011-04-24,0.232608695652174
2011-04-25,0.01704879482657251
2011-04-26,-0.011560693641618491
2011-04-27,0.5497076023391814
2011-04-28,0.018867924528301883
2011-04-29,-0.014814814814814836
2011-04-30,0.5375939849624058
2011-05-01,-0.1454767726161369
2011-05-02,0.1301859799713878
2011-05-03,-0.09367088607594942
2011-05-04,-0.022346368715083775
2011-05-05,0.017142857142857126
2011-05-06,0.0393258426966292
2011-05-07,0.054054054054053946
2011-05-08,-0.038461538461538436
2011-05-09,0.3866666666666667
2011-05-10,0.16634615384615392
2011-05-11,-0.10799670239076675
2011-05-12,0.5619223659889092
2011-05-13,0.053254437869822535
2011-05-14,-0.038202247191011174
2011-05-15,-0.007009345794392607
2011-05-16,-0.013057647058823396
2011-05-17,0.009654297706165549
2011-05-18,-0.1334120425029517
2011-05-19,-0.032697547683923744
2011-05-20,0.025352112676056526
2011-05-21,-0.09203296703296704
2011-05-22,0.1270801815431164
2011-05-23,-0.0859060402684565
2011-05-24,0.10279001468428794
2011-05-25,0.2423435419440747
2011-05-26,-0.14790996784565913
2011-05-27,0.09874213836477974
2011-05-28,-0.026994848311390873
2011-05-29,0.021272590361445687
2011-05-30,0.09444700460829503
2011-05-31,-0.011452872692056748
2011-06-01,0.008412309658183403
2011-06-02,0.5100316789862724
2011-06-03,0.21748251748251746
2011-06-04,-0.1355542791499138
2011-06-05,0.2777408637873753
2011-06-06,-0.008840353614144703
2011-06-07,0.006820566631689617
2011-06-08,0.6414799374674309
2011-06-09,0.11111111111111116
2011-06-10,-0.07599999999999996
2011-06-11,-0.2272727272727274
2011-06-12,-0.019607843137254832
2011-06-13,0.01510204081632649
2011-06-14,-0.19581825492561322
2011-06-15,-0.0020000000000000018
2011-06-16,0.0015030060120240218
2011-06-17,-0.1395697848924462
2011-06-18,0.09747674418604646
2011-06-19,-0.06762870432175272
2011-06-20,-0.11931818181818188
2011-06-21,-0.029032258064516037
2011-06-22,0.022591362126245906
2011-06-23,0.08837556855100703
2011-06-24,0.05073999558211595
2011-06-25,-0.03693181818181834
2011-06-26,0.06194690265486735
2011-06-27,-0.026666666666666727
2011-06-28,0.021118721461187207
2011-06-29,-0.021799888205701556
2011-06-30,-0.02857142857142858
2011-07-01,0.022352941176470464
2011-07-02,-0.09666283084004601
2011-07-03,0.009554140127388644
2011-07-04,-0.006940063091482651
2011-07-05,0.04828462515883092
2011-07-06,-0.015151515151515138
2011-07-07,0.011692307692307669
2011-07-08,-0.08759124087591252
2011-07-09,0.045333333333333226
2011-07-10,-0.03316326530612246
2011-07-11,-0.03430870712401057
2011-07-12,-0.03346202291275613
2011-07-13,0.026148409893992808
2011-07-14,-0.015151515151515027
2011-07-15,-0.013986013986014068
2011-07-16,0.010638297872340496
2011-07-17,-0.03929122807017549
2011-07-18,0.07376863572946868
2011-07-19,-0.052380952380952306
2011-07-20,0.0006389088298637269
2011-07-21,0.0
2011-07-22,7.891583984376283e-05
2011-07-23,0.002869368723098953
2011-07-24,0.05435629859487112
2011-07-25,-0.039342193637677325
2011-07-26,-0.0021186440677966045
2011-07-27,-0.009200283085633476
2011-07-28,0.0071428571428571175
2011-07-29,-0.02127659574468077
2011-07-30,0.07970289855072465
2011-07-31,-0.05636950583560962
2011-08-01,-0.04338549075391185
2011-08-02,-0.026022304832713727
2011-08-03,0.02061068702290081
2011-08-04,-0.1361256544502617
2011-08-05,-0.04761904761904767
2011-08-06,0.038181818181818095
2011-08-07,-0.22154115586690015
2011-08-08,0.3610798650168727
2011-08-09,-0.2016528925619835
2011-08-10,0.08653209109730864
2011-08-11,-0.05723154469840608
2011-08-12,0.045961315825115756
2011-08-13,0.08599033816425128
2011-08-14,0.057829181494661874
2011-08-15,-0.04121110176619014
2011-08-16,-0.00877192982456132
2011-08-17,0.0327433628318583
2011-08-18,-0.023993144815766865
2011-08-19,0.035820895522387985
2011-08-20,-0.017630106797762335
2011-08-21,0.01380500431406384
2011-08-22,-0.02212765957446805
2011-08-23,-0.007832898172323799
2011-08-24,0.006140350877193113
2011-08-25,-0.10200523103748904
2011-08-26,-0.1155339805825244
2011-08-27,0.09879253567508228
2011-08-28,-0.05283716283716289
2011-08-29,-0.03488941156616854
2011-08-30,0.02728760009223752
2011-08-31,-0.1011340425851065
2011-09-01,0.00586554693050112
2011-09-02,-0.004577062914024155
2011-09-03,0.015839243356973842
2011-09-04,-0.01477775178237517
2011-09-05,0.010983819534664097
2011-09-06,-0.11224766355140192
2011-09-07,-0.037381763247516964
2011-09-08,0.029378996020554826
2011-09-09,-0.1754422310491368
2011-09-10,0.19183368440270354
2011-09-11,-0.12297297297297294
2011-09-12,-0.036979969183358996
2011-09-13,-0.041599999855999936
2011-09-14,0.033388981480793056
2011-09-15,-0.15508885298869146
2011-09-16,-0.03977055449330791
2011-09-17,0.03146156909597764
2011-09-18,0.08108108108108114
2011-09-19,0.21339285714285716
2011-09-20,-0.13318616629874913
2011-09-21,-0.010185059422750387
2011-09-22,-0.02118006658650673
2011-09-23,0.016379481050655897
2011-09-24,-0.051724137931034475
2011-09-25,-0.007247272727272769
2011-09-26,0.005468724245165868
2011-09-27,-0.09125683060109291
2011-09-28,-0.0360793746241731
2011-09-29,0.02932002495321262
2011-09-30,0.07070707070707072
2011-10-01,-0.026415094339622636
2011-10-02,0.021317829457364157
2011-10-03,-0.04554079696394675
2011-10-04,-0.0009940357852882276
2011-10-05,0.0009950248756218638
2011-10-06,-0.03578528827037786
2011-10-07,-0.05278350515463903
2011-10-08,0.04266434479756187
2011-10-09,-0.1107787056367433
2011-10-10,-0.028022923577899927
2011-10-11,0.021736662471829815
2011-10-12,0.05200945626477527
2011-10-13,-0.07538202247191006
2011-10-14,0.06208455359638343
2011-10-15,-0.10734553771167044
2011-10-16,-0.03613012386699843
2011-10-17,0.02926626879009353
2011-10-18,-0.3152480620155039
2011-10-19,-0.0867890067509689
2011-10-20,0.0702479338842974
2011-10-21,0.274131274131274
2011-10-22,0.0181818181818183
2011-10-23,-0.014880952380952328
2011-10-24,-0.08157099697885195
2011-10-25,-0.05394736842105263
2011-10-26,0.04311543810848395
2011-10-27,0.08499999999999996
2011-10-28,0.1757818740399386
2011-10-29,-0.11422800659495136
2011-10-30,-0.0005899705014750234
2011-10-31,-0.011216056670602104
2011-11-01,0.008955223880596996
2011-11-02,-0.02396449704142012
2011-11-03,-0.024328584419521015
2011-11-04,0.019032292139159912
2011-11-05,-0.07012195121951215
2011-11-06,-0.0069180327868851865
2011-11-07,0.003664696754597241
2011-11-08,0.02434210526315783
2011-11-09,-0.036608863198458574
2011-11-10,0.030000000000000027
2011-11-11,0.006472491909385036
2011-11-12,-0.0035369774919613572
2011-11-13,0.00354953210713127
2011-11-14,-0.135048231511254
2011-11-15,-0.03345724907063197
2011-11-16,0.026923076923076827
2011-11-17,-0.10487640449438196
2011-11-18,-0.03764885061799683
2011-11-19,0.0304347826086957
2011-11-20,-0.03375527426160341
2011-11-21,0.026200873362445476
2011-11-22,-0.021276595744680993
2011-11-23,0.06956521739130439
2011-11-24,0.04065040650406515
2011-11-25,-0.03125
2011-11-26,0.006653225806451779
2011-11-27,0.01701982775886246
2011-11-28,-0.01141792602570324
2011-11-29,0.17888446215139453
2011-11-30,0.06116931395741809
2011-12-01,-0.04458598726114649
2011-12-02,0.04332999999999987
2011-12-03,-0.04472538250920921
2011-12-04,0.03678929765886285
2011-12-05,-0.016129032258064613
2011-12-06,0.010491803278688483
2011-12-07,-0.007138221933809197
2011-12-08,-0.006862745098039191
2011-12-09,0.00032905561039808795
2011-12-10,0.0
2011-12-11,0.09946381578947361
2011-12-12,-0.01267663364618521
2011-12-13,0.00909090909090926
2011-12-14,-0.04105105105105111
2011-12-15,0.011492813077380815
2011-12-16,-0.009287925696594312
2011-12-17,0.015625
2011-12-18,0.13857230769230755
2011-12-19,-0.09198023976045577
2011-12-20,0.2232142857142858
2011-12-21,-0.028712895377129066
2011-12-22,0.022046648413448056
2011-12-23,-0.03188725490196076
2011-12-24,0.11134459100230387
2011-12-25,-0.07510763833519396
2011-12-26,0.0
2011-12-27,0.031743842364532204
2011-12-28,-0.023605355130727146
2011-12-29,0.05134474327628369
2011-12-30,0.16162790697674434
2011-12-31,-0.10510510510510518
2012-01-01,0.23040268456375856
2012-01-02,-0.03816433026055022
2012-01-03,0.030245746691871522
2012-01-04,0.1741284403669725
2012-01-05,0.12830129707766824
2012-01-06,-0.08587257617728539
2012-01-07,0.09090909090909105
2012-01-08,0.0
2012-01-09,0.0
2012-01-10,-0.008611111111111125
2012-01-11,-0.019753432333987075
2012-01-12,0.014720594540517329
2012-01-13,-0.04929577464788726
2012-01-14,0.03555407407407407
2012-01-15,-0.025749679184090435
2012-01-16,0.02496328928047009
2012-01-17,-0.004297994269340966
2012-01-18,0.0028776978417266452
2012-01-19,-0.05595408895265419
2012-01-20,-0.00455927051671734
2012-01-21,0.003053435114503955
2012-01-22,-0.01752663622526629
2012-01-23,0.009318574405291935
2012-01-24,-0.0069071373752878085
2012-01-25,-0.04173106646058722
2012-01-26,-0.08241935483870966
2012-01-27,0.06872912638425022
2012-01-28,-0.052631578947368474
2012-01-29,-0.02777777777777779
2012-01-30,0.021428571428571352
2012-01-31,-0.014335664335664355
2012-02-01,0.09968073785030152
2012-02-02,-0.06935483870967751
2012-02-03,0.03986135181975747
2012-02-04,-0.006249999999999978
2012-02-05,0.004612159329140386
2012-02-06,-0.04674624373956593
2012-02-07,0.02441510405447289
2012-02-08,-0.018702772933976153
2012-02-09,0.03227351916376309
2012-02-10,0.012615501455634837
2012-02-11,-0.009999999999999898
2012-02-12,-0.03703703703703709
2012-02-13,-0.020979020979021046
2012-02-14,0.016071428571428736
2012-02-15,-0.16807029876977164
2012-02-16,0.007668452451369934
2012-02-17,-0.0062851416567785146
2012-02-18,-0.08579535864978904
2012-02-19,0.043077725444404136
2012-02-20,-0.030973451327433565
2012-02-21,0.0365296803652968
2012-02-22,0.08475991189427301
2012-02-23,-0.05986220788213148
2012-02-24,0.09503239740820746
2012-02-25,-0.013662721893491159
2012-02-26,0.009852561526017212
2012-02-27,-0.00990099009900991
2012-02-28,-0.019999999999999907
2012-02-29,0.01632653061224487
2012-03-01,0.0017831325301203016
2012-03-02,-0.04187913920559316
2012-03-03,0.03348361384533316
2012-03-04,0.020242914979756943
2012-03-05,0.001984126984126977
2012-03-06,-0.001980198019801982
2012-03-07,-0.007936507936507908
2012-03-08,-0.010019999999999918
2012-03-09,0.0081011737610861
2012-03-10,0.0
2012-03-11,-0.006182364729458878
2012-03-12,0.004204349535706697
2012-03-13,0.0932530120481927
2012-03-14,0.0010285798251414846
2012-03-15,0.0
2012-03-16,-0.009211009174311946
2012-03-17,-0.003670506315048727
2012-03-18,0.0037212034245481806
2012-03-19,-0.07777777777777772
2012-03-20,-0.02208835341365467
2012-03-21,0.01642710472279263
2012-03-22,-0.024242424242424288
2012-03-23,-0.016778467908902694
2012-03-24,0.012853340520871726
2012-03-25,-0.014983367983367857
2012-03-26,0.0004368996587116314
2012-03-27,0.0
2012-03-28,0.025510548523206777
2012-03-29,-0.006360935789932798
2012-03-30,0.0041407867494822614
2012-03-31,0.016288659793814553
2012-04-01,0.030635017244877272
2012-04-02,-0.021653543307086687
2012-04-03,0.0
2012-04-04,-0.005058350100603515
2012-04-05,0.003061765146030293
2012-04-06,0.0040322580645162365
2012-04-07,-0.03614457831325313
2012-04-08,0.029166666666666785
2012-04-09,-0.0080971659919028
2012-04-10,-0.0012040816326531756
2012-04-11,0.0012055331930285185
2012-04-12,0.009110204081632434
2012-04-13,0.017263137457934397
2012-04-14,-0.011928429423459397
2012-04-15,0.00201207243460777
2012-04-16,0.008447791164658547
2012-04-17,-0.006385813021323905
2012-04-18,0.04008016032064132
2012-04-19,-0.003853564547206201
2012-04-20,0.003868471953578423
2012-04-21,0.026724470134874778
2012-04-22,-0.02077617430142442
2012-04-23,0.01571677983284747
2012-04-24,-0.026415094339622636
2012-04-25,0.003875968992248069
2012-04-26,-0.0038610038610037423
2012-04-27,-0.008217054263565893
2012-04-28,-0.019384086290448743
2012-04-29,0.014267495616132608
2012-04-30,-0.017681728880157177
2012-05-01,0.03577999999999992
2012-05-02,-0.02682036725945658
2012-05-03,0.02182539682539697
2012-05-04,-9.708737864089212e-05
2012-05-05,9.70968055151733e-05
2012-05-06,-0.010737864077670078
2012-05-07,0.001040296779005745
2012-05-08,0.0
2012-05-09,0.004901960784313708
2012-05-10,-0.018169756097560996
2012-05-11,0.013537683728546579
2012-05-12,-0.01982745098039218
2012-05-13,0.0074256633485900725
2012-05-14,-0.005162827640984857
2012-05-15,0.015964071856287454
2012-05-16,0.008746596253816463
2012-05-17,-0.006719252118025154
2012-05-18,0.008413725490196144
2012-05-19,0.001378596942198218
2012-05-20,-0.001941747572815622
2012-05-21,-0.0038910505836574627
2012-05-22,0.0078125
2012-05-23,-0.005813953488372103
2012-05-24,0.003898635477582957
2012-05-25,-0.00019417475728167322
2012-05-26,0.00019421246844064655
2012-05-27,0.0019417475728153999
2012-05-28,-0.00021511627906967146
2012-05-29,0.00021516256403986134
2012-05-30,0.005813953488372103
2012-05-31,0.015414258188824581
2012-06-01,-0.011385199240986688
2012-06-02,0.010491362763915602
2012-06-03,0.002628849726288074
2012-06-04,-0.0016103059581321633
2012-06-05,0.037950664136622514
2012-06-06,0.010786106032906861
2012-06-07,-0.00886236209079394
2012-06-08,0.040144160583941435
2012-06-09,-0.01403335795325944
2012-06-10,0.010676156583629748
2012-06-11,0.0035211267605634866
2012-06-12,0.04561403508771922
2012-06-13,-0.033557046979865834
2012-06-14,0.0703125
2012-06-15,0.07039740470397415
2012-06-16,-0.049856038793756774
2012-06-17,0.03138755980861263
2012-06-18,0.010227624172697514
2012-06-19,-0.008103549091220685
2012-06-20,0.04938271604938271
2012-06-21,-5.588235294118338e-05
2012-06-22,5.5885475953143526e-05
2012-06-23,-0.030661764705882333
2012-06-24,-0.0214685579913525
2012-06-25,0.017055840396651867
2012-06-26,-0.0006783536585365235
2012-06-27,0.01730137059438186
2012-06-28,-0.013340890722255416
2012-06-29,0.017173252279635287
2012-06-30,0.00014940983116695783
2012-07-01,-0.0005975500448162085
2012-07-02,0.011210762331838486
2012-07-03,-0.031781226903178084
2012-07-04,0.02442748091603053
2012-07-05,0.003649776453055198
2012-07-06,0.002303069720201556
2012-07-07,-0.001481481481481417
2012-07-08,0.0231454005934717
2012-07-09,0.04973897911832936
2012-07-10,-0.03577842243403773
2012-07-11,0.04871060171919761
2012-07-12,0.0792349726775956
2012-07-13,-0.055696202531645644
2012-07-14,0.025304289544235914
2012-07-15,0.08382132029071343
2012-07-16,-0.05909600839575868
2012-07-17,0.20499871794871782
2012-07-18,-0.013201418450280222
2012-07-19,0.010252390589234661
2012-07-20,0.03521878335112061
2012-07-21,-0.07216494845360821
2012-07-22,0.05888888888888877
2012-07-23,-0.05981112277019918
2012-07-24,-0.021207589285714312
2012-07-25,0.015965828884444422
2012-07-26,0.004489337822671136
2012-07-27,-0.0022346368715083775
2012-07-28,0.002239641657334701
2012-07-29,0.022346368715083997
2012-07-30,0.03169398907103815
2012-07-31,-0.02330508474576254
2012-08-01,0.06290672451193058
2012-08-02,0.13457142857142856
2012-08-03,-0.08982983775227549
2012-08-04,0.10542490118577086
2012-08-05,0.009316253832607702
2012-08-06,-0.0071844068613209355
2012-08-07,-0.005353256021409458
2012-08-08,0.0762341490889229
2012-08-09,-0.054166666666666696
2012-08-10,0.021839647577092558
2012-08-11,0.014409530017555072
2012-08-12,-0.010624734381640466
2012-08-13,0.04629467353951888
2012-08-14,0.04032640138206589
2012-08-15,-0.02920284135753748
2012-08-16,0.2520325203252032
2012-08-17,-0.009081818181818191
2012-08-18,0.007199147583180743
2012-08-19,-0.31685100845803504
2012-08-20,-0.019048571428571526
2012-08-21,0.014564091809797786
2012-08-22,-0.019138755980861122
2012-08-23,0.0
2012-08-24,0.0
2012-08-25,0.03601268292682924
2012-08-26,0.14416058566003054
2012-08-27,-0.09547250656173378
2012-08-28,0.020017288444039938
2012-08-29,-0.024352385684554556
2012-08-30,0.018560848495931426
2012-08-31,-0.06463195691202883
2012-09-01,-0.022073896353167033
2012-09-02,0.016684020298351587
2012-09-03,0.02252895752895756
2012-09-04,-0.0013706647535258742
2012-09-05,0.001051150972503745
2012-09-06,0.06610009442870624
2012-09-07,-0.007085916740478204
2012-09-08,0.005352363960749118
2012-09-09,-0.012688553682342452
2012-09-10,0.006022288127977005
2012-09-11,-0.004824901889492694
2012-09-12,0.0232495511669657
2012-09-13,0.03079217475217133
2012-09-14,-0.02297872340425533
2012-09-15,0.04442508710801385
2012-09-16,-0.002293577981651418
2012-09-17,0.001462904911180729
2012-09-18,0.05258764607679467
2012-09-19,0.006079302141157816
2012-09-20,-0.004466108495064791
2012-09-21,-0.01478226444972286
2012-09-22,-0.013533387445452627
2012-09-23,0.010191529055226578
2012-09-24,-0.013783064516129095
2012-09-25,0.004163024395110293
2012-09-26,-0.0032573289902279035
2012-09-27,0.016666666666666607
2012-09-28,0.003696560591449627
2012-09-29,-0.0024019215372297342
2012-09-30,0.0016853932584268705
2012-10-01,0.03196859226023574
2012-10-02,-0.02329192546583858
2012-10-03,0.04053259141494436
2012-10-04,-0.007631838287534665
2012-10-05,0.00615858352578913
2012-10-06,-0.025485845447589917
2012-10-07,-0.05157455895861629
2012-10-08,0.041390728476821126
2012-10-09,-0.03418124006359302
2012-10-10,0.003292181069958877
2012-10-11,-0.0024610336341263084
2012-10-12,-0.001891447368421062
2012-10-13,-0.011287797643569242
2012-10-14,0.008333333333333304
2012-10-15,-0.009090909090909038
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,-0.0019182652210174567
2012-10-19,-0.009776886437703802
2012-10-20,0.0075949367088608
2012-10-21,-0.010887772194304812
2012-10-22,0.01608806096528359
2012-10-23,-0.011666666666666714
2012-10-24,-0.012647554806070715
2012-10-25,-0.05210247651579847
2012-10-26,0.04145270038955373
2012-10-27,-0.08217993079584784
2012-10-28,0.03204524033930256
2012-10-29,-0.0237442922374429
2012-10-30,0.042095416276894504
2012-10-31,0.012477558348294338
2012-11-01,-0.009663977302952431
2012-11-02,-0.0509427036705461
2012-11-03,0.007454978176525406
2012-11-04,-0.005617977528089901
2012-11-05,0.025420903954802343
2012-11-06,0.029941312969640865
2012-11-07,-0.021935569002579314
2012-11-08,0.009115770282588809
2012-11-09,-0.01002800361336953
2012-11-10,0.007392104564380331
2012-11-11,0.0126811594202898
2012-11-12,-0.004561717352415062
2012-11-13,0.003684068649474348
2012-11-14,-0.005013428827215671
2012-11-15,0.0617239517725392
2012-11-16,-0.044067796610169574
2012-11-17,0.04893617021276597
2012-11-18,-0.00270622041920221
2012-11-19,0.0016966130451068206
2012-11-20,-0.003045685279187804
2012-11-21,0.04209097080787494
2012-11-22,-0.030944625407166026
2012-11-23,0.04292436974789915
2012-11-24,0.015244786798594756
2012-11-25,-0.01111111111111096
2012-11-26,0.005617174959871463
2012-11-27,-0.00980607326901295
2012-11-28,0.007486024153872783
2012-11-29,0.01200000000000001
2012-11-30,0.0029865612648221074
2012-12-01,-0.002189508330062484
2012-12-02,0.0015015797788309193
2012-12-03,0.022694200887924065
2012-12-04,-0.01671583087512285
2012-12-05,0.07363137254901964
2012-12-06,-0.0006428613172813069
2012-12-07,0.0007309941520468044
2012-12-08,-0.011687363038714427
2012-12-09,0.0014781966001480296
2012-12-10,-0.0014760147601476925
2012-12-11,0.008129342202512824
2012-12-12,0.011722882494781928
2012-12-13,7.971078030521994e-06
2012-12-14,-0.0020144927536233093
