Date,Cum_Return
2012-07-04,87.25617685305575
2012-07-05,87.57464239271765
2012-07-06,87.7763328998698
2012-07-07,87.6462938881663
2012-07-08,89.67490247074106
2012-07-09,94.13524057217147
2012-07-10,90.76723016905055
2012-07-11,95.18855656696991
2012-07-12,102.73081924577353
2012-07-13,97.00910273081905
2012-07-14,99.46384915474623
2012-07-15,107.80104031209342
2012-07-16,101.43042912873842
2012-07-17,122.22353706111808
2012-07-18,120.61001300390093
2012-07-19,121.84655396618959
2012-07-20,126.13784135240545
2012-07-21,117.0351105331597
2012-07-22,123.92717815344575
2012-07-23,116.51495448634566
2012-07-24,114.04395318595554
2012-07-25,115.8647594278281
2012-07-26,116.38491547464214
2012-07-27,116.12483745123512
2012-07-28,116.38491547464213
2012-07-29,118.98569570871237
2012-07-30,122.75682704811418
2012-07-31,119.89596879063696
2012-08-01,127.43823146944058
2012-08-02,144.58777633289958
2012-08-03,131.5994798439529
2012-08-04,145.47334200260048
2012-08-05,146.82860858257445
2012-08-06,145.77373211963558
2012-08-07,144.9933680104028
2012-08-08,156.0468140442129
2012-08-09,147.5942782834847
2012-08-10,150.81768530559134
2012-08-11,152.99089726918044
2012-08-12,151.36540962288655
2012-08-13,158.37282184655362
2012-08-14,164.75942782834815
2012-08-15,159.94798439531826
2012-08-16,200.26007802340658
2012-08-17,198.44135240572126
2012-08-18,199.86996098829601
2012-08-19,136.5409622886863
2012-08-20,133.94005201560438
2012-08-21,135.89076723016873
2012-08-22,133.28998699609855
2012-08-23,133.28998699609855
2012-08-24,133.28998699609855
2012-08-25,138.09011703511024
2012-08-26,157.9972691807539
2012-08-27,142.91287386215836
2012-08-28,145.77360208062387
2012-08-29,142.22366710012975
2012-08-30,144.86345903771104
2012-08-31,135.50065019505826
2012-09-01,132.5096228868658
2012-09-02,134.7204161248372
2012-09-03,137.75552665799714
2012-09-04,137.56671001300361
2012-09-05,137.71131339401794
2012-09-06,146.81404421326368
2012-09-07,145.7737321196356
2012-09-08,146.55396618985665
2012-09-09,144.69440832249646
2012-09-10,145.5657997399217
2012-09-11,144.863459037711
2012-09-12,148.23146944083192
2012-09-13,152.79583875162515
2012-09-14,149.28478543563037
2012-09-15,155.9167750325094
2012-09-16,155.55916775032475
2012-09-17,155.78673602080588
2012-09-18,163.97919375812705
2012-09-19,164.97607282184617
2012-09-20,164.2392717815341
2012-09-21,161.81144343302955
2012-09-22,159.62158647594242
2012-09-23,161.24837451235337
2012-09-24,159.02587776332865
2012-09-25,159.68790637191123
2012-09-26,159.1677503250972
2012-09-27,161.8205461638488
2012-09-28,162.41872561768494
2012-09-29,162.0286085825744
2012-09-30,162.30169050715176
2012-10-01,167.49024707412187
2012-10-02,163.58907672301655
2012-10-03,170.21976592977856
2012-10-04,168.92067620286048
2012-10-05,169.96098829648858
2012-10-06,165.62938881664462
2012-10-07,157.087126137841
2012-10-08,163.58907672301655
2012-10-09,157.99739921976558
2012-10-10,158.51755526657962
2012-10-11,158.12743823146909
2012-10-12,157.828348504551
2012-10-13,156.0468140442129
2012-10-14,157.34720416124802
2012-10-15,155.9167750325094
2012-10-16,155.9167750325094
2012-10-17,155.9167750325094
2012-10-18,155.61768530559135
2012-10-19,154.09622886866026
2012-10-20,155.26657997399187
2012-10-21,153.57607282184622
2012-10-22,156.0468140442129
2012-10-23,154.22626788036376
2012-10-24,152.27568270481112
2012-10-25,144.3417425227565
2012-10-26,150.32509752925844
2012-10-27,137.9713914174249
2012-10-28,142.39271781534427
2012-10-29,139.01170351105299
2012-10-30,144.863459037711
2012-10-31,146.6710013003898
2012-11-01,145.25357607282152
2012-11-02,137.85396618985664
2012-11-03,138.88166449934948
2012-11-04,138.1014304291284
2012-11-05,141.6120936280881
2012-11-06,145.85214564369278
2012-11-07,142.6527958387513
2012-11-08,143.9531859557864
2012-11-09,142.5096228868657
2012-11-10,143.56306892067585
2012-11-11,145.383615084525
2012-11-12,144.72041612483707
2012-11-13,145.25357607282146
2012-11-14,144.52535760728182
2012-11-15,153.44603381014267
2012-11-16,146.6840052015601
2012-11-17,153.8621586475939
2012-11-18,153.44577373211925
2012-11-19,153.70611183354967
2012-11-20,153.23797139141703
2012-11-21,159.68790637191114
2012-11-22,154.74642392717774
2012-11-23,161.38881664499306
2012-11-24,163.84915474642347
2012-11-25,162.02860858257435
2012-11-26,162.9387516254872
2012-11-27,161.34096228868617
2012-11-28,162.54876462938836
2012-11-29,164.49934980494103
2012-11-30,164.99063719115688
2012-12-01,164.62938881664454
2012-12-02,164.8765929778929
2012-12-03,168.6183355006497
2012-12-04,165.7997399219761
2012-12-05,178.0078023407017
2012-12-06,177.89336801040258
2012-12-07,178.02340702210608
2012-12-08,175.9427828348499
2012-12-09,176.20286085825697
2012-12-10,175.94278283484994
2012-12-11,177.37308192457684
2012-12-12,179.452405721716
2012-12-13,179.45383615084475
2012-12-14,179.09232769830896
2012-12-15,177.70455136540912
2012-12-16,178.80364109232718
2012-12-17,174.23927178153394
2012-12-18,174.23927178153394
2012-12-19,174.25227568270432
2012-12-20,177.47074122236623
2012-12-21,176.72275682704765
2012-12-22,177.2431729518851
2012-12-23,174.9024707412219
2012-12-24,174.9024707412219
2012-12-25,174.9024707412219
2012-12-26,175.16254876462892
2012-12-27,177.50195058517505
2012-12-28,175.68270481144293
2012-12-29,176.46267880364056
2012-12-30,176.72301690507098
2012-12-31,176.46293888166397
2013-01-01,174.2522756827043
2013-01-02,175.08452535760676
2013-01-03,174.51235370611133
2013-01-04,176.17685305591627
2013-01-05,175.94265279583823
2013-01-06,176.0728218465534
2013-01-07,179.84395318595523
2013-01-08,180.49388816644938
2013-01-09,179.97399219765876
2013-01-10,185.95565669700855
2013-01-11,186.60585175552612
2013-01-12,186.0858257477238
2013-01-13,185.9557867360203
2013-01-14,188.2833550065014
2013-01-15,186.47594278283432
2013-01-16,200.13003901170296
2013-01-17,207.86736020806183
2013-01-18,201.95058517555208
2013-01-19,206.6319895968785
2013-01-20,220.80624187256115
2013-01-21,210.01300390116972
2013-01-22,228.7243172951879
2013-01-23,249.5447334200253
2013-01-24,233.68010403120869
2013-01-25,229.11911573471977
2013-01-26,234.0700910273075
2013-01-27,230.29908972691743
2013-01-28,257.47724317295115
2013-01-29,256.176853055916
2013-01-30,257.2171651495441
2013-01-31,276.98309492847767
2013-02-01,274.38231469440746
2013-02-02,276.3328998699601
2013-02-03,273.7321196358899
2013-02-04,270.3511053315986
2013-02-05,272.9518855656688
2013-02-06,288.03641092327604
2013-02-07,288.03641092327604
2013-02-08,288.03641092327604
2013-02-09,307.08166449934885
2013-02-10,314.63589076722917
2013-02-11,311.70351105331497
2013-02-12,339.401690507151
2013-02-13,345.0054616384904
2013-02-14,315.9947984395308
2013-02-15,352.01677503250863
2013-02-16,333.0078023407011
2013-02-17,356.1768530559156
2013-02-18,374.3821846553954
2013-02-19,387.67633289986867
2013-02-20,383.35500650194933
2013-02-21,401.83355006501813
2013-02-22,380.7539661898556
2013-02-23,396.87906371911436
2013-02-24,393.3681404421313
2013-02-25,405.44863459037566
2013-02-26,395.3185955786722
2013-02-27,435.6308192457722
2013-02-28,453.5499349804925
2013-03-01,433.8101430429113
2013-03-02,443.43394018205305
2013-03-03,472.69180754226096
2013-03-04,445.3836150845237
2013-03-05,617.6853055916753
2013-03-06,552.5710013003882
2013-03-07,546.1638491547445
2013-03-08,598.324057217163
2013-03-09,604.6814044213244
2013-03-10,610.2730819245753
2013-03-11,585.4058517555246
2013-03-12,608.5824447334179
2013-03-13,576.332899869959
2013-03-14,614.4349804941461
2013-03-15,612.6137841352383
2013-03-16,609.8829648894647
2013-03-17,619.6358907672279
2013-03-18,751.105331599477
2013-03-19,677.763328998697
2013-03-20,959.687906371908
2013-03-21,929.7789336801005
2013-03-22,913.5240572171617
2013-03-23,911.573472041609
2013-03-24,960.8319895968754
2013-03-25,935.3706111833515
2013-03-26,1156.0468140442088
2013-03-27,1216.7361508452489
2013-03-28,1154.7464239271737
2013-03-29,1183.3548764629343
2013-03-30,1202.8609882964843
2013-03-31,1202.8608582574725
2013-04-01,1413.91417425227
2013-04-02,1804.8114434330223
2013-04-03,1525.8777633289924
2013-04-04,1869.9609882964814
2013-04-05,1853.0253576072746
2013-04-06,1847.8543563068845
2013-04-07,2392.7178153445934
2013-04-08,3094.7984395318467
2013-04-09,2431.2093628088323
2013-04-10,1604.6941482444665
2013-04-11,994.642392717811
2013-04-12,1624.1872561768462
2013-04-13,1183.3550065019456
2013-04-14,1183.3550065019456
2013-04-15,1300.390117035105
2013-04-16,1113.1338101430383
2013-04-17,1254.8764629388763
2013-04-18,1221.0663198959637
2013-04-19,1610.663198959681
2013-04-20,1625.4876462938812
2013-04-21,1657.9973992197588
2013-04-22,1769.5837451235295
2013-04-23,1992.200130039003
2013-04-24,1853.0559167750246
2013-04-25,1763.3420026007725
2013-04-26,1664.499479843946
2013-04-27,1781.5344603380936
2013-04-28,1840.0522756826967
2013-04-29,1808.959687906364
2013-04-30,1879.5838751625402
2013-05-01,1365.4100130038948
2013-05-02,1211.3133940182
2013-05-03,1343.3029908972628
2013-05-04,1533.0300390116963
2013-05-05,1572.821716514947
2013-05-06,1508.192457737314
2013-05-07,1481.794668400513
2013-05-08,1424.7274382314624
2013-05-09,1473.9921976592905
2013-05-10,1500.6501950585102
2013-05-11,1486.6059817945309
2013-05-12,1504.2912873862083
2013-05-13,1547.4642392717735
2013-05-14,1495.2534460338024
2013-05-15,1456.4369310793163
2013-05-16,1618.8556566970005
2013-05-17,1609.2321196358823
2013-05-18,1603.6410923276899
2013-05-19,1594.9286085825665
2013-05-20,1592.9778933680022
2013-05-21,1586.7360208062337
2013-05-22,1634.2002600780152
2013-05-23,1710.0130039011615
2013-05-24,1647.5942782834766
2013-05-25,1743.134070221057
2013-05-26,1724.4469440832158
2013-05-27,1736.0208062418633
2013-05-28,1690.2462938881574
2013-05-29,1703.4576072821758
2013-05-30,1720.4161248374423
2013-05-31,1680.0968790637103
2013-06-01,1568.308582574764
2013-06-02,1681.404421326389
2013-06-03,1567.8365409622802
2013-06-04,1591.7438231469355
2013-06-05,1578.9336801040226
2013-06-06,1434.2654096228791
2013-06-07,1401.8205461638415
2013-06-08,1449.9349804941403
2013-06-09,1365.0001300390043
2013-06-10,1404.4213263979118
2013-06-11,1379.7139141742448
2013-06-12,1417.425227568263
2013-06-13,1300.3901170351037
2013-06-14,1351.105331599473
2013-06-15,1300.3901170351037
2013-06-16,1307.219895968784
2013-06-17,1299.089726918069
2013-06-18,1402.2756827048042
2013-06-19,1456.046814044206
2013-06-20,1400.2600780234002
2013-06-21,1418.5955786735951
2013-06-22,1400.3106631989529
2013-06-23,1408.972691807535
2013-06-24,1350.671651495442
2013-06-25,1357.680754226261
2013-06-26,1350.9752925877694
2013-06-27,1256.6317295188492
2013-06-28,1246.4630689206697
2013-06-29,1230.8192457737257
2013-06-30,1183.3289986996037
2013-07-01,1164.4993498049355
2013-07-02,1131.3394018205404
2013-07-03,1037.711313394013
2013-07-04,882.4244473341957
2013-07-05,1040.8322496748972
2013-07-06,922.5227568270433
2013-07-07,1009.6228868660545
2013-07-08,975.2925877763277
2013-07-09,1021.9634590377059
2013-07-10,1133.289986996093
2013-07-11,1143.0429128738563
2013-07-12,1248.3094928478479
2013-07-13,1232.1196358907607
2013-07-14,1274.3823146944014
2013-07-15,1261.508452535754
2013-07-16,1273.9921976592912
2013-07-17,1262.028608582568
2013-07-18,1214.70507152145
2013-07-19,1194.7659297789273
2013-07-20,1196.3589076722953
2013-07-21,1193.6020806241809
2013-07-22,1240.5201560468074
2013-07-23,1196.2288686605918
2013-07-24,1250.97529258777
2013-07-25,1253.5078023406957
2013-07-26,1261.3784135240508
2013-07-27,1287.3863459037645
2013-07-28,1313.940442132633
2013-07-29,1283.4850455136477
2013-07-30,1364.8315994798372
2013-07-31,1354.876462938875
2013-08-01,1381.0143042912807
2013-08-02,1349.80507152145
2013-08-03,1361.1780234070156
2013-08-04,1364.7594278283423
2013-08-05,1389.9061118335435
2013-08-06,1373.2119635890701
2013-08-07,1385.6957087126075
2013-08-08,1330.299089726912
2013-08-09,1334.4345903771068
2013-08-10,1336.8010403120873
2013-08-11,1365.3443433029843
2013-08-12,1395.3035110533094
